UID,GID,PLAYER,PA,PC,PY,INT,TDP,RA,SRA,RY,TDR,TRG,REC,RECY,TDRE,FUML,PENY,FPTS,GAME,SEAS,YEAR,TEAM
1734,3273,JW-6000,0,0,0,0,0,0,0,0,0,7,6,88,0,0,0,8.8,5,10,2012,DAL
1735,3273,MA-1400,0,0,0,0,0,0,0,0,0,5,2,31,0,0,0,3.1,5,7,2012,DAL
1736,3273,KO-0300,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,-0.5,5,4,2012,DAL
1737,3273,AB-2000,0,0,0,0,0,0,0,0,0,6,5,98,0,0,5,9.3,6,10,2012,BAL
1738,3273,JP-2800,0,0,0,0,0,0,0,0,0,2,1,19,0,0,0,1.9,3,4,2012,DAL
1739,3273,PT-0100,0,0,0,0,0,9,5,31,0,0,0,0,0,0,0,3.1,3,2,2012,DAL
1740,3273,LD-0850,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,1.1,1,1,2012,DAL
1741,3273,VL-0100,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0.7,6,9,2012,BAL
1742,3274,FJ-0100,0,0,0,0,0,16,8,53,1,6,5,30,0,1,0,12.3,4,6,2012,BUF
1743,3274,LS-1700,0,0,0,0,0,11,1,22,0,2,0,0,0,0,0,2.2,4,4,2012,ARI
1744,3274,KK-1200,26,14,128,1,1,5,4,66,0,0,0,0,0,0,0,13.7,6,6,2012,ARI
1745,3274,JK-1200,0,0,0,0,0,0,0,0,0,4,2,10,0,0,5,0.5,5,7,2012,ARI
1746,3274,AR-1100,0,0,0,0,0,0,0,0,0,6,2,18,0,0,6,1.2,6,3,2012,ARI
1747,3274,CS-3400,0,0,0,0,0,12,8,88,1,5,4,22,0,0,0,17,6,3,2012,BUF
1748,3274,BS-2400,1,0,0,1,0,2,2,19,0,0,0,0,0,0,0,-0.1,5,7,2012,BUF
1749,3274,RF-0500,32,18,152,0,0,3,0,5,0,0,0,0,0,0,0,6.6,6,8,2012,BUF
1750,3274,DJ-2700,0,0,0,0,0,0,0,0,0,4,1,9,0,0,0,0.9,6,3,2012,BUF
1751,3274,SJ-0600,0,0,0,0,0,0,0,0,0,11,6,82,0,0,0,8.2,6,5,2012,BUF
1752,3274,WP-0700,0,0,0,0,0,13,8,70,0,1,1,8,0,0,0,7.8,3,2,2012,ARI
1753,3274,MF-0950,0,0,0,0,0,0,0,0,0,3,1,24,0,0,0,2.4,5,1,2012,ARI
1754,3274,RH-3000,0,0,0,0,0,0,0,0,0,3,2,12,0,0,10,0.2,5,2,2012,ARI
1755,3274,LF-0200,0,0,0,0,0,0,0,0,0,12,6,93,1,0,0,15.3,6,9,2012,ARI
1756,3274,SC-0400,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0.4,6,6,2012,BUF
1757,3274,RJ-0900,0,0,0,0,0,1,1,24,0,0,0,0,0,0,0,2.4,1,4,2012,ARI
1758,3274,ED-0700,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0.1,6,5,2012,ARI
1759,3274,RM-1700,0,0,0,0,0,0,0,0,0,1,1,7,0,0,5,0.2,1,6,2012,ARI
1760,3274,TG-1550,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0.6,5,1,2012,BUF
1761,3274,LS-1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-1.4,3,2,2012,BUF
1762,3274,JS-3700,10,2,44,1,0,0,0,0,0,0,0,0,0,0,0,-0.2,2,3,2012,ARI
1763,3275,TB-2300,58,36,395,2,2,0,0,0,0,0,0,0,0,0,10,18.8,6,13,2012,NE
1764,3275,AH-2800,0,0,0,0,0,0,0,0,0,9,6,30,1,0,0,9,3,3,2012,NE
1765,3275,BL-1200,0,0,0,0,0,0,0,0,0,12,6,80,0,0,0,8,6,10,2012,NE
1766,3275,SR-0700,0,0,0,0,0,16,6,34,0,2,1,0,0,0,0,3.4,6,2,2012,NE
1767,3275,DB-3600,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0.5,3,11,2012,NE
1768,3275,ML-2500,0,0,0,0,0,15,9,41,0,1,1,11,0,0,0,5.2,6,6,2012,SEA
1769,3275,RW-3850,27,16,293,0,3,5,2,17,0,0,0,0,0,1,0,23.4,6,1,2012,SEA
1770,3275,RT-1950,0,0,0,0,0,5,2,27,0,2,2,21,0,0,0,4.8,5,1,2012,SEA
1771,3275,SR-0500,0,0,0,0,0,0,0,0,0,6,3,81,1,0,0,14.1,6,6,2012,SEA
1772,3275,ZM-0200,0,0,0,0,0,0,0,0,0,2,2,29,0,1,0,0.9,6,6,2012,SEA
1773,3275,WW-0200,0,0,0,0,0,0,0,0,0,14,10,138,1,0,0,19.8,6,9,2012,NE
1774,3275,GT-0100,0,0,0,0,0,0,0,0,0,6,3,47,0,0,0,4.7,5,3,2012,SEA
1775,3275,DB-0500,0,0,0,0,0,0,0,0,0,3,2,74,1,0,0,13.4,5,2,2012,SEA
1776,3275,BB-2250,0,0,0,0,0,6,4,28,0,0,0,0,0,0,0,2.8,5,1,2012,NE
1777,3275,RG-2200,0,0,0,0,0,0,0,0,0,8,6,61,0,0,0,6.1,6,3,2012,NE
1778,3275,DF-0500,0,0,0,0,0,0,0,0,0,2,1,35,0,0,0,3.5,3,5,2012,NE
1779,3275,LW-0500,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0.9,5,7,2012,SEA
1780,3275,JR-3700,0,0,0,0,0,1,0,-14,0,0,0,0,0,0,0,-1.4,2,7,2012,SEA
1781,3275,DW-4300,0,0,0,0,0,4,4,25,0,5,5,46,0,0,0,7.1,6,4,2012,NE
1782,3275,BE-0200,0,0,0,0,0,0,0,0,0,3,2,21,1,0,0,8.1,3,8,2012,SEA
1783,3275,BO-0100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,2012,SEA
1784,3275,AM-1400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2012,SEA
1785,3276,AS-1600,30,19,200,3,0,2,1,5,0,0,0,0,0,0,5,2,6,8,2012,SF
1786,3276,MM-0700,0,0,0,0,0,1,1,7,0,10,5,72,0,0,0,7.9,6,5,2012,SF
1787,3276,FG-0200,0,0,0,0,0,8,2,36,0,4,4,20,0,0,0,5.6,6,8,2012,SF
1788,3276,KH-2900,0,0,0,0,0,4,2,26,0,1,1,6,0,0,0,3.2,6,2,2012,SF
1789,3276,VD-0100,0,0,0,0,0,0,0,0,0,5,3,37,0,0,0,3.7,6,7,2012,SF
1790,3276,MC-2900,0,0,0,0,0,0,0,0,0,6,3,26,0,0,0,2.6,6,4,2012,SF
1791,3276,AB-2600,0,0,0,0,0,27,14,116,1,1,1,4,0,0,0,18,5,6,2012,NYG
1792,3276,EM-0200,28,15,193,0,1,3,0,-1,0,0,0,0,0,0,0,11.6,6,9,2012,NYG
1793,3276,HN-0500,0,0,0,0,0,0,0,0,0,5,3,44,0,0,0,4.4,3,4,2012,NYG
1794,3276,KW-1800,0,0,0,0,0,0,0,0,0,4,4,40,0,0,0,4,6,3,2012,SF
1795,3276,GC-0350,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0.6,2,1,2012,SF
1796,3276,RM-5000,0,0,0,0,0,0,0,0,0,3,2,75,0,0,0,7.5,6,15,2012,SF
1797,3276,HH-0400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,2012,NYG
1798,3276,VC-0300,0,0,0,0,0,0,0,0,0,13,6,58,1,0,0,11.8,6,3,2012,NYG
1799,3276,DW-0500,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,7,2012,SF
1800,3276,DH-3200,0,0,0,0,0,0,0,0,0,6,4,78,0,0,0,7.8,5,6,2012,NYG
1801,3276,MB-1800,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0.9,6,5,2012,NYG
1802,3276,CK-0100,7,4,82,0,0,2,1,6,0,0,0,0,0,0,0,3.9,4,2,2012,SF
1803,3276,DW-4050,0,0,0,0,0,7,4,35,0,0,0,0,0,0,0,3.5,6,1,2012,NYG
1804,3277,CP-2000,54,36,340,2,2,4,2,13,0,0,0,0,0,1,0,16.9,6,2,2012,MIN
1805,3277,AP-0700,0,0,0,0,0,17,8,79,0,8,7,50,0,0,0,12.9,6,6,2012,MIN
1806,3277,KR-1200,0,0,0,0,0,0,0,0,0,12,7,56,1,0,5,11.1,6,2,2012,MIN
1807,3277,PH-0400,0,0,0,0,0,2,0,-5,0,14,11,133,0,0,0,12.8,6,4,2012,MIN
1808,3277,DA-1700,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,1.3,5,6,2012,MIN
1809,3277,TG-0600,0,0,0,0,0,1,0,1,0,3,2,10,0,0,0,1.1,6,3,2012,MIN
1810,3277,AM-2850,0,0,0,0,0,16,7,47,1,2,1,9,0,0,0,11.6,6,1,2012,WAS
1811,3277,RG-1850,22,17,182,1,1,13,9,138,2,0,0,0,0,0,0,35.1,6,1,2012,WAS
1812,3277,ER-0600,0,0,0,0,0,1,0,0,0,1,1,7,0,0,0,0.7,6,2,2012,WAS
1813,3277,RE-0400,0,0,0,0,0,0,0,0,0,2,1,16,0,0,0,1.6,2,1,2012,MIN
1814,3277,LH-0600,0,0,0,0,0,0,0,0,0,3,2,23,0,0,0,2.3,5,2,2012,WAS
1815,3277,JM-6300,0,0,0,0,0,0,0,0,0,4,3,42,0,0,0,4.2,6,5,2012,WAS
1816,3277,MJ-0800,0,0,0,0,0,0,0,0,0,10,6,67,1,0,0,12.7,6,9,2012,MIN
1817,3277,JC-0700,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0.7,5,5,2012,MIN
1818,3277,FD-0200,0,0,0,0,0,0,0,0,0,4,3,46,0,0,16,3,6,5,2012,WAS
1819,3277,BB-0600,0,0,0,0,0,2,0,-2,0,2,2,3,0,0,0,0.1,3,3,2012,WAS
1820,3277,SM-3600,0,0,0,0,0,0,0,0,0,4,4,46,0,0,0,4.6,6,12,2012,WAS
1821,3277,NP-0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,3,2,2012,WAS
1822,3277,DY-0200,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,6.6,3,3,2012,WAS
1823,3277,DB-4100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,2012,WAS
1824,3278,MS-0200,33,20,232,2,0,1,0,-2,0,0,0,0,0,0,0,5.1,6,9,2012,HOU
1825,3278,AF-0900,0,0,0,0,0,17,5,29,2,3,1,12,0,0,0,16.1,6,4,2012,HOU
1826,3278,BT-0200,0,0,0,0,0,3,1,14,0,0,0,0,0,0,0,1.4,5,2,2012,HOU
1827,3278,AG-1700,0,0,0,0,0,22,9,65,0,1,1,8,0,0,0,7.3,3,2,2012,GB
1828,3278,AR-1300,37,24,338,0,6,2,2,17,0,0,0,0,0,0,0,39.2,6,8,2012,GB
1829,3278,JN-0900,0,0,0,0,0,0,0,0,0,12,9,121,3,0,0,30.1,6,5,2012,GB
1830,3278,RC-1500,0,0,0,0,0,0,0,0,0,10,7,102,0,0,0,10.2,6,2,2012,GB
1831,3278,JJ-4200,0,0,0,0,0,0,0,0,0,7,3,33,2,0,0,15.3,6,6,2012,GB
1832,3278,DP-1950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,-0.5,2,1,2012,HOU
1833,3278,JC-1600,0,0,0,0,0,0,0,0,0,2,2,27,0,0,0,2.7,6,4,2012,HOU
1834,3278,KW-0300,0,0,0,0,0,0,0,0,0,3,2,28,0,0,0,2.8,6,10,2012,HOU
1835,3278,JF-1600,0,0,0,0,0,0,0,0,0,4,2,12,0,0,10,0.2,6,5,2012,GB
1836,3278,OD-0100,0,0,0,0,0,0,0,0,0,5,3,46,0,0,0,4.6,6,7,2012,HOU
1837,3278,AJ-0900,0,0,0,0,0,0,0,0,0,12,8,75,0,0,0,7.5,6,10,2012,HOU
1838,3278,TC-2900,0,0,0,0,0,0,0,0,0,3,2,62,1,0,0,12.2,4,3,2012,GB
1839,3278,GG-0400,0,0,0,0,0,0,0,0,0,5,3,25,0,0,0,2.5,4,3,2012,HOU
1840,3278,JK-2200,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0.6,5,7,2012,GB
1841,3278,KM-0450,0,0,0,0,0,0,0,0,0,6,2,24,0,0,0,2.4,6,1,2012,HOU
1842,3278,JF-2800,0,0,0,0,0,7,3,47,0,1,1,18,0,0,0,6.5,3,5,2012,HOU
1843,3278,JS-6200,0,0,0,0,0,5,1,11,0,0,0,0,0,0,0,1.1,1,3,2012,GB
1844,3278,TY-0100,5,2,23,1,0,0,0,0,0,0,0,0,0,0,0,-1.1,1,2,2012,HOU
1845,3279,RM-1200,0,0,0,0,0,22,9,74,0,5,4,19,0,0,0,9.3,4,3,2012,SD
1846,3279,PR-0300,41,25,242,4,2,0,0,0,0,0,0,0,0,2,10,4.7,6,9,2012,SD
1847,3279,RM-3500,0,0,0,0,0,0,0,0,0,7,3,30,0,0,0,3,6,5,2012,SD
1848,3279,AG-0500,0,0,0,0,0,0,0,0,0,10,6,81,2,0,9,19.2,5,10,2012,SD
1849,3279,WM-0300,0,0,0,0,0,17,9,56,0,5,4,42,0,0,10,8.8,6,9,2012,DEN
1850,3279,PM-0200,30,24,309,1,3,3,0,-3,0,0,0,0,0,0,0,22.1,6,15,2012,DEN
1851,3279,DT-0900,0,0,0,0,0,0,0,0,0,2,2,37,1,0,0,9.7,6,3,2012,DEN
1852,3279,ER-0500,0,0,0,0,0,0,0,0,0,5,2,22,0,0,0,2.2,6,5,2012,SD
1853,3279,RB-3900,0,0,0,0,0,3,2,13,0,4,3,23,0,0,0,3.6,5,8,2012,SD
1854,3279,CG-3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,2,3,2012,DEN
1855,3279,ED-0200,0,0,0,0,0,0,0,0,0,9,6,98,1,0,11,14.7,6,3,2012,DEN
1856,3279,JD-2700,0,0,0,0,0,0,0,0,0,7,6,57,0,0,0,5.7,6,8,2012,DEN
1857,3279,MF-0800,0,0,0,0,0,0,0,0,0,5,5,60,0,0,0,6,6,9,2012,SD
1858,3279,RM-3100,0,0,0,0,0,0,0,0,0,2,2,7,0,0,5,0.2,5,11,2012,SD
1859,3279,BS-4100,0,0,0,0,0,0,0,0,0,4,4,48,1,0,0,10.8,6,14,2012,DEN
1860,3279,RH-2350,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0.3,4,1,2012,DEN
1861,3279,MW-3100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,2012,DEN
1862,3279,JT-0300,0,0,0,0,0,0,0,0,0,2,2,27,0,0,0,2.7,6,5,2012,DEN
1863,3279,JB-1700,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0.3,5,6,2012,SD
1864,3279,DR-3200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,2012,SD
1865,3279,RG-1300,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,2012,SD
1866,3280,FG-0200,0,0,0,0,0,16,8,131,0,6,5,51,0,0,0,18.2,7,8,2012,SF
1867,3280,KW-1800,0,0,0,0,0,1,0,3,0,4,1,18,0,0,0,2.1,7,3,2012,SF
1868,3280,AS-1600,23,14,140,1,1,5,1,12,0,0,0,0,0,0,0,8.8,7,8,2012,SF
1869,3280,MC-2900,0,0,0,0,0,0,0,0,0,6,4,31,0,0,0,3.1,7,4,2012,SF
1870,3280,RM-5000,0,0,0,0,0,0,0,0,0,4,1,14,0,0,0,1.4,7,15,2012,SF
1871,3280,RW-3850,23,9,122,1,0,3,1,10,0,0,0,0,0,0,0,3.9,7,1,2012,SEA
1872,3280,MR-1500,0,0,0,0,0,1,1,2,0,1,1,12,0,0,0,1.4,3,7,2012,SEA
1873,3280,ML-2500,0,0,0,0,0,19,12,103,0,2,1,13,0,0,0,11.6,7,6,2012,SEA
1874,3280,DB-0500,0,0,0,0,0,0,0,0,0,2,2,15,0,0,0,1.5,6,2,2012,SEA
1875,3280,RT-1950,0,0,0,0,0,4,2,17,0,1,0,0,0,0,0,1.7,6,1,2012,SEA
1876,3280,BO-0100,0,0,0,0,0,0,0,0,0,4,3,50,0,0,0,5,5,6,2012,SEA
1877,3280,KH-2900,0,0,0,0,0,9,4,31,0,2,2,14,0,0,0,4.5,7,2,2012,SF
1878,3280,EM-1600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,2012,SEA
1879,3280,BE-0200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,8,2012,SEA
1880,3280,SR-0500,0,0,0,0,0,0,0,0,0,4,2,32,0,0,0,3.2,7,6,2012,SEA
1881,3280,AM-1400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,2012,SEA
1882,3280,LW-0500,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0.4,6,7,2012,SEA
1883,3280,GT-0100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,2012,SEA
1884,3280,ZM-0200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,6,2012,SEA
1885,3280,DW-0500,0,0,0,0,0,0,0,0,0,1,1,12,1,0,0,7.2,7,7,2012,SF
1886,3280,CK-0100,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-0.1,5,2,2012,SF
1887,3281,CJ-1700,0,0,0,0,0,18,11,195,2,2,1,3,0,0,0,31.8,7,5,2012,TEN
1888,3281,MH-1600,33,22,205,0,1,1,0,-1,0,0,0,0,0,0,5,11.6,5,15,2012,TEN
1889,3281,KB-1900,0,0,0,0,0,0,0,0,0,6,4,30,0,0,0,3,5,4,2012,TEN
1890,3281,CS-3900,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,1.7,7,5,2012,TEN
1891,3281,DR-1200,0,0,0,0,0,1,0,-4,0,2,2,18,0,0,0,1.4,4,5,2012,TEN
1892,3281,RF-0500,35,27,225,1,3,2,1,23,0,0,0,0,0,1,0,19.3,7,8,2012,BUF
1893,3281,FJ-0100,0,0,0,0,0,9,7,71,0,11,8,49,1,0,0,18,5,6,2012,BUF
1894,3281,SC-0400,0,0,0,0,0,0,0,0,0,4,2,15,0,0,0,1.5,7,6,2012,BUF
1895,3281,SJ-0600,0,0,0,0,0,0,0,0,0,7,5,71,1,0,0,13.1,7,5,2012,BUF
1896,3281,CS-3400,0,0,0,0,0,12,8,70,0,6,6,32,0,0,0,10.2,7,3,2012,BUF
1897,3281,BS-2400,0,0,0,0,0,1,0,2,0,1,1,5,0,0,0,0.7,6,7,2012,BUF
1898,3281,JH-1400,0,0,0,0,0,7,3,8,2,0,0,0,0,0,0,12.8,3,2,2012,TEN
1899,3281,JC-4300,0,0,0,0,0,0,0,0,0,5,2,37,0,0,0,3.7,7,4,2012,TEN
1900,3281,DW-3100,0,0,0,0,0,0,0,0,0,4,3,38,0,0,0,3.8,7,3,2012,TEN
1901,3281,KW-2550,0,0,0,0,0,0,0,0,0,3,3,19,0,0,0,1.9,7,1,2012,TEN
1902,3281,QJ-0200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,2012,TEN
1903,3281,DJ-2700,0,0,0,0,0,0,0,0,0,5,4,47,1,0,0,10.7,7,3,2012,BUF
1904,3281,TG-1550,0,0,0,0,0,0,0,0,0,1,1,6,0,0,5,0.1,6,1,2012,BUF
1905,3281,NW-0100,0,0,0,0,0,0,0,0,0,8,6,43,1,0,0,10.3,7,8,2012,TEN
1906,3281,TT-1250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,2012,TEN
1907,3282,DB-3800,37,27,376,1,4,1,0,1,0,0,0,0,0,0,0,29.1,6,12,2012,NO
1908,3282,DS-3300,0,0,0,0,0,5,3,27,0,4,4,32,1,0,0,11.9,6,8,2012,NO
1909,3282,PT-0400,0,0,0,0,0,13,7,32,1,1,0,0,0,0,0,9.2,6,6,2012,NO
1910,3282,MC-2400,0,0,0,0,0,0,0,0,0,10,7,73,1,0,0,13.3,6,7,2012,NO
1911,3282,JF-3100,42,24,419,0,3,2,1,9,0,0,0,0,0,0,5,29.2,6,4,2012,TB
1912,3282,TU-0200,0,0,0,0,0,0,0,0,0,6,2,35,1,0,0,9.5,4,4,2012,TB
1913,3282,DH-2400,0,0,0,0,0,0,0,0,0,3,3,75,0,0,0,7.5,5,9,2012,NO
1914,3282,MI-0100,0,0,0,0,0,7,3,21,0,0,0,0,0,0,0,2.1,6,2,2012,NO
1915,3282,DM-0450,0,0,0,0,0,16,5,85,1,3,3,37,0,0,0,18.2,6,1,2012,TB
1916,3282,MW-2800,0,0,0,0,0,0,0,0,0,8,4,36,0,0,5,3.1,6,3,2012,TB
1917,3282,EL-0600,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0.6,5,3,2012,TB
1918,3282,VJ-0100,0,0,0,0,0,0,0,0,0,14,7,216,1,0,5,27.1,6,8,2012,TB
1919,3282,DW-1000,0,0,0,0,0,1,1,4,0,1,1,6,0,0,0,1,6,6,2012,TB
1920,3282,LM-1500,0,0,0,0,0,0,0,0,0,10,9,121,0,0,0,12.1,5,7,2012,NO
1921,3282,AB-1200,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.2,3,3,2012,TB
1922,3282,LS-1900,0,0,0,0,0,0,0,0,0,1,1,33,0,0,0,3.3,4,2,2012,TB
1923,3282,LB-0500,0,0,0,0,0,5,0,-2,0,1,0,0,0,0,0,-0.2,5,3,2012,TB
1924,3282,JM-6200,0,0,0,0,0,0,0,0,0,3,1,48,1,0,0,10.8,5,2,2012,NO
1925,3282,DT-0800,0,0,0,0,0,0,0,0,0,4,2,27,1,0,5,8.2,5,7,2012,NO
1926,3282,DC-1600,0,0,0,0,0,0,0,0,0,6,5,51,1,0,0,11.1,6,10,2012,TB
1927,3282,JC-3700,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1,4,2,2012,NO
1928,3283,AL-1100,29,16,186,0,0,3,3,12,2,0,0,0,0,1,0,18.6,6,1,2012,IND
1929,3283,RW-1100,0,0,0,0,0,0,0,0,0,11,6,73,0,0,0,7.3,6,12,2012,IND
1930,3283,VB-0050,0,0,0,0,0,20,11,84,0,1,1,19,0,0,0,10.3,6,1,2012,IND
1931,3283,TH-1850,0,0,0,0,0,0,0,0,0,5,2,22,0,0,5,1.7,5,1,2012,IND
1932,3283,DA-2100,0,0,0,0,0,0,0,0,0,6,4,46,0,0,0,4.6,6,5,2012,IND
1933,3283,CF-0650,0,0,0,0,0,0,0,0,0,2,2,17,0,0,5,1.2,6,1,2012,IND
1934,3283,MM-4800,0,0,0,0,0,3,2,11,0,0,0,0,0,0,0,1.1,5,9,2012,IND
1935,3283,BW-0850,41,25,255,0,2,1,1,13,0,0,0,0,0,0,0,19.5,7,1,2012,CLE
1936,3283,TR-0350,0,0,0,0,0,8,2,8,0,2,2,11,0,0,0,1.9,7,1,2012,CLE
1937,3283,GL-0400,0,0,0,0,0,0,0,0,0,7,6,46,1,0,0,10.6,7,2,2012,CLE
1938,3283,JC-4650,0,0,0,0,0,0,0,0,0,8,4,49,0,0,0,4.9,2,1,2012,CLE
1939,3283,JG-2450,0,0,0,0,0,0,0,0,0,10,2,51,1,0,0,11.1,7,1,2012,CLE
1940,3283,JC-5600,0,0,0,0,0,0,0,0,0,1,1,8,0,0,10,-0.2,5,8,2012,CLE
1941,3283,DC-1100,0,0,0,0,0,11,9,41,0,1,0,0,0,0,0,4.1,2,2,2012,IND
1942,3283,CO-0300,0,0,0,0,0,1,0,6,0,4,3,17,0,0,0,2.3,6,4,2012,CLE
1943,3283,DA-0850,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0.9,5,1,2012,IND
1944,3283,LB-0850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2012,IND
1945,3283,MH-0800,0,0,0,0,0,7,4,28,0,0,0,0,0,0,0,2.8,2,2,2012,CLE
1946,3283,JC-0400,0,0,0,0,0,0,0,0,0,1,1,4,0,0,5,-0.1,6,2,2012,CLE
1947,3283,BW-0700,0,0,0,0,0,0,0,0,0,3,3,36,0,0,0,3.6,7,9,2012,CLE
1948,3283,TB-1060,0,0,0,0,0,0,0,0,0,5,3,33,0,0,0,3.3,5,1,2012,CLE
1949,3284,EM-0200,40,26,337,2,1,2,1,4,0,0,0,0,0,0,0,13.9,7,9,2012,NYG
1950,3284,HN-0500,0,0,0,0,0,0,0,0,0,10,5,53,0,0,0,5.3,4,4,2012,NYG
1951,3284,AB-2600,0,0,0,0,0,12,5,43,1,5,4,22,0,0,0,12.5,6,6,2012,NYG
1952,3284,AM-2850,0,0,0,0,0,22,9,120,0,2,2,10,0,1,0,11,7,1,2012,WAS
1953,3284,RG-1850,28,20,252,1,2,9,8,80,0,0,0,0,0,1,0,22.1,7,1,2012,WAS
1954,3284,LP-0200,0,0,0,0,0,0,0,0,0,6,4,76,0,0,0,7.6,5,3,2012,WAS
1955,3284,LH-0600,0,0,0,0,0,0,0,0,0,8,6,70,0,0,5,6.5,6,2,2012,WAS
1956,3284,FD-0200,0,0,0,0,0,0,0,0,0,1,1,13,0,0,5,0.8,7,5,2012,WAS
1957,3284,NP-0100,0,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,-0.1,4,2,2012,WAS
1958,3284,AB-3400,0,0,0,0,0,5,4,17,1,1,1,17,0,0,0,9.4,4,3,2012,NYG
1959,3284,VC-0300,0,0,0,0,0,0,0,0,0,11,7,131,1,0,0,19.1,7,3,2012,NYG
1960,3284,MB-1800,0,0,0,0,0,0,0,0,0,7,5,79,0,0,0,7.9,7,5,2012,NYG
1961,3284,DH-3200,0,0,0,0,0,0,0,0,0,4,3,32,0,0,0,3.2,6,6,2012,NYG
1962,3284,BP-0200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,2012,NYG
1963,3284,DY-0200,0,0,0,0,0,5,2,26,0,1,1,6,0,0,0,3.2,4,3,2012,WAS
1964,3284,SM-3600,0,0,0,0,0,0,0,0,0,4,3,67,2,1,0,16.7,7,12,2012,WAS
1965,3284,AR-1200,0,0,0,0,0,1,1,14,0,1,0,0,0,0,0,1.4,5,2,2012,WAS
1966,3284,HH-0400,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.3,6,2,2012,NYG
1967,3284,ER-0600,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,2,2012,WAS
1968,3284,JM-6300,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,1,7,5,2012,WAS
1969,3285,CN-0500,37,21,225,1,1,6,4,64,0,0,0,0,0,0,0,17.4,6,2,2012,CAR
1970,3285,SS-2100,0,0,0,0,0,0,0,0,0,9,7,83,0,0,0,8.3,6,12,2012,CAR
1971,3285,JS-6700,0,0,0,0,0,10,3,35,0,4,3,11,0,0,0,4.6,4,5,2012,CAR
1972,3285,DB-5300,0,0,0,0,0,0,0,0,0,3,2,14,0,0,10,0.4,6,3,2012,DAL
1973,3285,FJ-0300,0,0,0,0,0,15,7,44,0,6,5,30,0,0,0,7.4,6,5,2012,DAL
1974,3285,TR-0800,34,24,227,0,1,3,1,11,0,0,0,0,0,0,0,14.2,6,9,2012,DAL
1975,3285,KO-0300,0,0,0,0,0,0,0,0,0,6,4,27,0,0,0,2.7,6,4,2012,DAL
1976,3285,DW-3600,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0.4,6,7,2012,CAR
1977,3285,LM-1800,0,0,0,0,0,0,0,0,0,9,3,48,0,0,0,4.8,5,4,2012,CAR
1978,3285,JW-6000,0,0,0,0,0,0,0,0,0,8,6,44,0,0,10,3.4,6,10,2012,DAL
