YEAR,TEAM,ORNK,OYDS,OYPG,RUSHYDS,RUSHYPG,PASSYDS,PASSYPG,OPTS,OPTS/G,ODOWNRNK,TOT1D,RUSH1D,PASS1D,PEN1D,O3DMADE,O3DATT,3DPCT,O4DMADE,04DATT,O4DPCT,OPENS,OPENYDS,OPASSRNK,COM,OPATT,OPCT,OPASSYDS,OPYPG,OYPA,OLNGPASS,OPASSTD,OINT,SKALLWD,SYDALLWD,OPASSRAT,ORUNRNK,ORUNATT,ORUNYDS,ORUNAVG,ORUNYPG,ORUNLNG,ORUNTD,OFUM,OFUMLST,ORECRNK,OREC,ORECYDS,ORECAVG,ORECYPG,ORECLNG,ORECTD,ORECFUM,ORECLST,ORETRNK,OKRETATT,OKRETYDS,OKRETAVG,OKRETTD,OKRETLNG,PRETATT,PRETYDS,PRETAVG,PRETTD,PRETLNG,PRETFC,OKRNK,XPM,XPA,XP%,FGM,FGA,FG%,KLNG,KPTS,PNTRNK,PUNTS,PNTYDS,PNTAVG,PNTLNG,IN20,IN20%,TB,TB%,BP,PRETALLWD,PRETYDSALLWD,PRETAVGALLWD,PUNTNET,SACKRNK,TOTTKL,SOLOTKL,ASTTKL,SACK,FF,BK,INT,YDS,LNG,TD,PD,TORNK,INT,FUMTAKEN,TAKEAWAY,INTTHRWN,FUMLOST,GIVEAWAY,NETTO,DEFRNK,DYDS,DYPG,DRUSH,DRUSHYPG,DPASS,DPASSYPG,DPTS,DPTSPG,DDWNRANK,D1DTOT,D1DRUSH,D1DPASS,D1DPEN,D3DMADE,D3DATT,D3DPCT,D4DMADE,D4DATT,D4DPCT,DPENTOT,DPENYDS,DPASSRNK,DCOM,DPASSATT,DPASSPCT,DPASSYDS,DPASSYPG,DYPA,DPASSLNG,DPASSTD,DINT,SK,SYD,DRAT,DRUNRNK,DRUNATT,DRUNYDS,DRUNAVG,DRUNYPG,DRUNLNG,DRUNTD,DRUNFUM,DRUNLST,DRECRNK,DREC,DRECYDS,DRECAVG,DRECYPG,DRECLNG,DRECTD,DRECFUM,DRECLST,DRETRNK,DKATT,DKYDS,DKAVG,DKTD,DKLNG,DPATT,DPYDS,DPAVG,DPTD,DPLNG,DPFC,DKRNK,DXPM,DXPA,DXP%,DFGM,DFGA,DFG%,DKLNG,DKPTS,DPNTRNK,DPUNTS,DPNTYDS,DPNTAVG,DPNTLNG,DIN20,DIN20%,DTB,DTB%,DBP,DPNTRET,DPRETYDS,DPRETAVG,DPUNTNET,DTKLRNK,TOTTKLOPP,SOLOTKLOPP,ASTTCKLOPP,SACKALLWD,FFOPP,BKOPP,INTTHRWN,INTTHRWNYDS,INTTHRWNLNG,INTTHRWNTD,OPPPD,TRUOPATT,TRUOPASS,WINS,LASTWINS,NEXTWINS,NEXTDELTA,TRUDPATT,TRUDPASS,OINTRATE,DINTRATE,OFUMRATE,DFUMRATE,OFUMLOSTRATE,DFUMLOSTRATE,OFUMLOSTRATIO,DFUMLOSTRATIO,DFFRATE,OUNFFUM,OUNFFUMRATE,LASTDFFRATE,LASTOUNFFUMRATE,LASTTRUOPASS,LASTTRUDPASS,LASTOFUMRATE,LASTDFUMRATE,LASTOINTRATE,LASTDINTRATE
2006,MIN,23,4943,308.9,1820,113.8,3123,195.2,282,17.6,26,272,87,160,25,77,233,33,15,21,71.4,123,903,18,332,540,61.5,3123,195.2,6.3,50,13,20,43,279,72.2,16,442,1820,4.1,113.8,95,12,25,11,17,332,3402,10.2,212.6,50,13,25,11,17,66,1492,22.6,0,65,38,374,9.8,1,71,9,28,27,28,96.4,21,25,84,49,90,24,94,3961,42.1,68,29,30.9,7,7.4,0,50,485,9.7,37,25,887,738,149,30,14,1,21,243,47,3,71,6,21,15,36,18,12,30,6,8,4803,300.2,985,61.6,3818,238.6,327,20.4,10,272,53,192,27,74,215,34.4,7,13,53.8,112,899,31,355,599,59.3,3818,238.6,6.7,82,15,21,30,197,73.1,1,348,985,2.8,61.6,59,9,20,11,31,355,4015,11.3,250.9,82,15,20,11,21,60,1369,22.8,1,99,50,485,9.7,1,45,21,30,31,31,100,34,40,85,53,133,31,79,3583,45.4,65,17,21.5,11,13.9,0,38,374,9.8,40.6,23,1037,812,225,43,20,2,20,399,88,4,72,583,5.36,6,9,5,-1,629,6.07,0.037,0.035,0.031,0.027,0.021,0.067,0.44,0.55,0.019,5,0.006,0.015,0.001,5.58,5.88,0.024,2.554,0.031,0.045
2006,CHI,15,5199,324.9,1918,119.9,3281,205.1,427,26.7,14,300,103,161,36,85,231,36.8,9,13,69.2,112,923,14,282,514,54.9,3281,205.1,6.7,75,24,22,25,165,73.5,15,503,1918,3.8,119.9,30,14,14,10,15,282,3446,12.2,215.4,75,24,14,10,9,59,1373,23.3,2,96,50,607,12.1,3,84,12,1,47,47,100,32,36,88.9,49,143,11,77,3404,44.2,65,24,31.2,7,9.1,0,38,367,9.7,39.4,8,1086,867,219,40,27,1,24,279,54,1,85,2,23,20,43,17,13,30,13,5,4706,294.1,1590,99.4,3116,194.8,255,15.9,2,258,77,159,22,74,239,31,10,16,62.5,132,1084,11,328,581,56.5,3116,194.8,5.83,64,18,24,40,272,66.5,6,402,1590,4,99.4,53,7,25,16,11,328,3388,10.3,211.8,64,18,25,16,5,83,1730,20.8,0,35,38,367,9.7,0,48,14,2,27,28,96.4,18,27,66.7,52,81,18,100,4368,43.7,67,23,23,12,12,0,50,607,12.1,37.6,6,1073,871,202,25,15,1,22,321,55,4,79,539,6.09,13,11,7,-6,621,5.02,0.043,0.041,0.017,0.032,0.019,0.022,0.71,0.64,0.035,-1,-0.001,0.026,0.005,4.46,4.86,0.026,4.052,0.036,0.044
2006,CAR,24,4923,307.7,1659,103.7,3264,204,270,16.9,25,278,100,158,20,65,209,31.1,3,9,33.3,103,744,15,325,539,60.3,3264,204,6.47,72,19,17,32,222,77.9,24,423,1659,3.9,103.7,43,7,16,8,14,325,3486,10.7,217.9,72,19,16,8,32,62,1200,19.4,0,39,49,225,4.6,0,24,17,23,28,28,100,24,27,88.9,54,100,3,99,4508,45.5,70,31,31.3,12,12.1,1,61,390,6.4,41.6,6,979,808,171,41,15,2,14,115,30,2,77,26,13,7,20,17,10,27,-7,7,4737,296.1,1737,108.6,3000,187.5,305,19.1,6,267,96,149,22,70,222,31.5,11,14,78.6,89,735,4,291,500,58.2,3000,187.5,6.53,86,22,14,41,265,80.8,11,449,1737,3.9,108.6,41,10,18,7,5,291,3265,11.2,204.1,86,22,18,7,15,59,1302,22.1,0,64,61,390,6.4,1,65,17,12,31,31,100,24,30,80,47,103,19,98,4290,43.8,60,40,40.8,4,4.1,0,49,225,4.6,41.5,14,987,816,171,32,17,1,17,145,38,0,81,571,5.72,8,11,7,-1,541,5.55,0.032,0.028,0.021,0.023,0.018,0.009,0.50,0.39,0.019,-1,-0.001,0.024,0.000,6.86,5.34,0.024,2.952,0.036,0.044
2006,JAX,10,5423,338.9,2541,158.8,2882,180.1,371,23.2,17,293,127,147,19,85,217,39.2,7,14,50,97,806,24,266,446,59.6,2882,180.1,6.86,51,17,14,30,178,80,3,513,2541,5,158.8,76,23,13,7,24,266,3060,11.5,191.3,51,17,13,7,12,49,1136,23.2,1,93,45,361,8,0,29,22,6,41,41,100,26,32,81.3,48,119,31,72,2920,40.6,58,20,27.8,7,9.7,1,29,343,11.8,35.8,16,860,745,115,35,8,2,20,280,55,1,86,17,18,3,21,13,9,22,-1,2,4538,283.6,1460,91.3,3078,192.4,274,17.1,3,259,94,143,22,83,227,36.6,4,14,28.6,80,684,10,294,523,56.2,3078,192.4,6.27,68,12,20,35,200,66.8,4,420,1460,3.5,91.3,40,14,11,4,7,294,3278,11.2,204.9,68,12,11,4,7,60,1262,21,0,70,29,343,11.8,2,82,16,3,31,31,100,17,24,70.8,48,82,8,88,3724,42.3,73,25,28.4,7,8,2,45,361,8,38.2,12,956,799,157,30,10,1,14,222,83,2,83,476,6.05,8,12,7,-1,558,5.52,0.031,0.038,0.016,0.015,0.030,0.013,0.54,0.36,0.011,3,0.004,0.022,-0.001,6.15,5.57,0.026,2.921,0.012,0.039
2006,DET,22,4949,309.3,1129,70.6,3820,238.8,305,19.1,18,290,53,208,29,62,190,32.6,9,22,40.9,116,939,7,372,596,62.4,3820,238.8,7.06,60,21,22,63,388,79.9,32,304,1129,3.7,70.6,52,9,21,17,5,372,4208,11.3,263,60,21,21,17,20,74,1648,22.3,0,65,35,396,11.3,0,48,18,7,30,30,100,29,33,87.9,53,117,4,66,2967,45,67,18,27.3,9,13.6,0,38,267,7,40.9,25,1036,835,201,30,18,4,12,160,88,1,57,30,11,15,26,21,17,38,-12,28,5530,345.6,2010,125.6,3520,220,398,24.9,27,319,111,183,25,90,207,43.5,4,5,80,102,869,25,339,511,66.3,3520,220,7.28,75,22,12,30,201,92.3,21,492,2010,4.1,125.6,61,18,23,16,24,339,3721,11,232.6,75,22,23,16,22,63,1444,22.9,0,72,38,267,7,1,56,9,29,40,41,97.6,30,33,90.9,53,130,26,67,2990,44.6,66,25,37.3,6,9,1,35,396,11.3,38.7,31,910,764,146,63,18,0,22,280,47,2,92,659,5.80,3,5,7,4,541,6.51,0.037,0.023,0.028,0.027,0.007,0.039,0.81,0.70,0.021,3,0.004,0.025,0.003,5.17,6.02,0.022,2.971,0.035,0.039
2006,TB,29,4321,270.1,1523,95.2,2798,174.9,211,13.2,31,237,82,133,22,82,222,36.9,4,16,25,87,732,26,296,535,55.3,2798,174.9,5.6,64,14,18,33,196,66.2,28,404,1523,3.8,95.2,38,6,23,13,28,296,2994,10.1,187.1,64,14,23,13,25,61,1307,21.4,0,44,54,353,6.5,0,18,9,31,22,23,95.7,17,22,77.3,62,73,17,93,4045,43.5,59,20,21.5,7,7.5,0,50,487,9.7,38.3,30,1129,877,252,25,19,3,11,226,66,3,66,29,11,8,19,18,12,30,-11,17,5271,329.4,1917,119.8,3354,209.6,353,22.1,18,300,108,174,18,82,217,37.8,5,12,41.7,83,658,19,301,493,61.1,3354,209.6,7.14,52,26,11,25,166,91,17,497,1917,3.9,119.8,57,11,19,8,15,301,3520,11.7,220,52,26,19,8,1,46,846,18.4,0,34,50,487,9.7,1,65,16,18,41,41,100,22,30,73.3,51,107,4,81,3373,41.6,58,25,30.9,8,9.9,0,54,353,6.5,37.3,15,1053,802,251,33,17,1,18,280,60,1,96,568,4.93,4,11,10,6,518,6.47,0.034,0.022,0.031,0.023,0.038,0.025,0.57,0.42,0.023,6,0.008,0.023,0.002,5.47,5.72,0.017,2.186,0.029,0.036
2006,IND,3,6070,379.4,1762,110.1,4308,269.3,427,26.7,1,376,112,241,23,105,187,56.2,0,4,0,86,718,2,362,557,65,4308,269.3,7.89,68,31,9,15,89,101,18,439,1762,4,110.1,41,17,10,8,2,362,4397,12.1,274.8,68,31,10,8,7,58,1368,23.6,0,70,23,207,9,1,82,15,4,47,48,97.9,26,29,89.7,48,125,10,47,2085,44.4,61,14,29.8,5,10.6,1,25,327,13.1,37.4,30,1149,866,283,25,20,0,15,157,38,0,61,5,14,11,25,9,9,18,7,21,5316,332.3,2768,173,2548,159.3,360,22.5,28,325,150,150,25,90,191,47.1,11,14,78.6,86,667,2,266,415,64.1,2548,159.3,6.52,46,16,15,25,157,80.4,32,519,2768,5.3,173,76,20,22,10,2,266,2705,10.2,169.1,46,16,22,10,30,78,2029,26,2,103,25,327,13.1,1,87,9,20,40,40,100,24,35,68.6,60,112,15,47,2036,43.3,63,17,36.2,5,10.6,0,23,207,9,38.9,1,1083,826,257,15,11,2,9,136,39,1,60,572,7.53,12,14,13,1,440,5.79,0.016,0.036,0.012,0.027,0.002,0.003,0.80,0.45,0.025,-1,-0.001,0.034,-0.001,7.64,5.68,0.011,4.889,0.021,0.035
2006,PHI,2,6103,381.4,1984,124,4119,257.4,398,24.9,9,312,106,189,17,88,209,42.1,5,11,45.5,112,983,3,323,544,59.4,4119,257.4,7.92,89,31,9,28,190,96.7,11,416,1984,4.8,124,71,13,19,12,4,323,4309,13.3,269.3,89,31,19,12,28,58,1204,20.8,0,64,36,339,9.4,0,23,20,20,48,48,100,18,23,78.3,47,102,23,78,3326,42.6,60,21,26.9,11,14.1,0,41,380,9.3,37.8,8,1050,849,201,40,19,0,19,428,102,4,124,9,18,10,28,9,14,23,5,15,5249,328.1,2182,136.4,3067,191.7,328,20.5,25,314,126,154,34,83,222,37.4,10,21,47.6,96,807,9,309,525,58.9,3067,191.7,6.41,75,17,19,40,300,73.6,26,489,2182,4.5,136.4,70,12,23,9,9,309,3367,10.9,210.4,75,17,23,9,24,71,1647,23.2,0,41,41,380,9.3,1,90,13,20,34,34,100,26,28,92.9,62,112,17,82,3566,43.5,61,25,30.5,9,11,0,36,339,9.4,39.4,8,916,764,152,28,16,0,9,250,66,2,95,572,7.20,10,6,7,-3,565,5.43,0.017,0.036,0.025,0.027,0.005,0.014,0.63,0.39,0.023,3,0.004,0.026,0.007,5.55,6.25,0.034,3.875,0.032,0.034
2006,BUF,30,4271,266.9,1552,97,2719,169.9,300,18.8,32,234,82,132,20,63,199,31.7,5,11,45.5,87,629,28,268,431,62.2,2719,169.9,7.08,83,19,14,47,332,84.6,27,420,1552,3.7,97,57,9,22,14,25,268,3051,11.4,190.7,83,19,22,14,6,63,1503,23.9,0,88,39,422,10.8,1,82,10,20,33,33,100,23,25,92,53,102,16,92,4012,43.6,66,33,35.9,7,7.6,0,36,265,7.4,40.7,8,1151,832,319,40,16,1,13,203,76,2,87,20,12,11,23,12,14,26,-3,18,5273,329.6,2254,140.9,3019,188.7,311,19.4,16,298,117,168,13,79,216,36.6,11,17,64.7,90,709,7,324,513,63.2,3019,188.7,6.4,62,18,13,40,265,82.5,28,476,2254,4.7,140.9,52,14,24,9,8,324,3284,10.1,205.3,62,18,24,9,10,60,1279,21.3,0,74,36,265,7.4,0,25,20,9,33,33,100,22,26,84.6,49,99,7,85,3578,42.1,64,31,36.5,8,9.4,1,39,422,10.8,37.1,25,1014,753,261,47,16,0,14,198,44,2,70,478,5.69,7,5,7,0,553,5.46,0.032,0.025,0.030,0.029,0.034,0.013,0.64,0.38,0.019,6,0.008,0.019,0.008,5.01,6.08,0.028,2.780,0.035,0.034
2006,DEN,21,4951,309.4,2152,134.5,2799,174.9,319,19.9,21,285,106,151,28,78,211,37,7,13,53.8,67,478,25,256,454,56.4,2799,174.9,6.6,83,20,18,31,196,74.7,8,488,2152,4.4,134.5,72,12,24,10,27,256,2995,11.7,187.2,83,20,24,10,23,54,1187,22,0,64,32,294,9.2,0,42,16,10,34,34,100,27,29,93.1,51,115,27,80,3338,41.7,61,23,28.8,7,8.8,0,39,268,6.9,38.4,15,1046,849,197,36,22,1,17,244,70,2,77,15,16,13,29,16,11,27,2,14,5220,326.3,1813,113.3,3407,212.9,305,19.1,13,291,97,183,11,81,221,36.7,5,14,35.7,97,785,21,327,538,60.8,3407,212.9,6.71,63,13,17,36,205,75.6,12,446,1813,4.1,113.3,41,13,21,10,20,327,3612,11,225.8,63,13,21,10,31,55,1480,26.9,0,60,39,268,6.9,0,21,16,28,27,27,100,34,42,81,55,129,20,74,3240,43.8,67,33,44.6,7,9.5,0,32,294,9.2,39.8,13,993,780,213,31,19,0,18,292,46,2,82,485,5.77,9,13,13,4,574,5.94,0.040,0.032,0.031,0.026,0.035,0.036,0.42,0.48,0.027,5,0.006,0.031,0.001,6.61,5.68,0.017,3.289,0.015,0.033
2006,CLE,31,4233,264.6,1335,83.4,2898,181.1,238,14.9,28,250,72,153,25,70,209,33.5,6,15,40,74,687,23,318,511,62.2,2898,181.1,6.35,75,15,25,54,349,69.8,31,372,1335,3.6,83.4,33,7,20,15,20,318,3247,10.2,202.9,75,15,20,15,13,71,1635,23,1,92,36,371,10.3,0,81,16,29,25,25,100,21,29,72.4,51,88,15,83,3621,43.6,61,29,34.9,8,9.6,0,43,312,7.3,39.9,27,1077,840,237,28,8,3,18,256,57,1,82,31,17,9,26,24,15,39,-13,27,5515,344.7,2273,142.1,3242,202.6,356,22.3,20,303,107,178,18,100,228,43.9,4,10,40,84,678,15,283,499,56.7,3242,202.6,6.77,77,20,18,28,137,75.9,29,514,2273,4.4,142.1,59,14,13,9,10,283,3379,11.9,211.2,77,20,13,9,14,48,1053,21.9,1,99,43,312,7.3,0,37,11,22,36,38,94.7,26,31,83.9,52,114,10,77,3309,43,69,21,27.3,5,6.5,0,36,371,10.3,38.2,30,1067,808,259,54,20,1,25,273,37,2,80,565,5.13,4,6,8,4,527,6.15,0.049,0.036,0.027,0.016,0.027,0.016,0.75,0.69,0.010,0,0.000,0.014,0.004,5.62,5.80,0.030,2.294,0.036,0.032
2006,ARI,18,5000,312.5,1338,83.6,3662,228.9,314,19.6,15,298,84,187,27,83,212,39.2,10,15,66.7,117,937,10,322,545,59.1,3662,228.9,7.2,64,17,17,35,262,78.7,30,419,1338,3.2,83.6,18,12,24,10,10,322,3924,12.2,245.3,64,17,24,10,22,73,1610,22.1,1,99,25,250,10,0,37,13,8,32,32,100,28,37,75.7,50,116,5,66,2965,44.9,58,18,27.3,3,4.5,2,44,562,12.8,36.4,12,1003,860,143,38,21,1,16,350,99,1,84,14,15,17,32,17,12,29,3,29,5591,349.4,1897,118.6,3694,230.9,389,24.3,31,331,114,186,31,83,201,41.3,7,15,46.7,95,815,30,321,522,61.5,3694,230.9,7.53,78,21,16,38,238,85.4,16,458,1897,4.1,118.6,78,16,29,17,30,321,3932,12.2,245.8,78,21,29,17,29,58,1481,25.5,0,64,44,562,12.8,1,83,6,31,42,42,100,31,34,91.2,51,135,28,58,2596,44.8,66,18,31,8,13.8,0,25,250,10,40.4,17,1007,830,177,35,19,2,17,110,37,1,96,580,6.31,5,5,13,8,560,6.60,0.031,0.031,0.031,0.035,0.013,0.051,0.42,0.59,0.026,5,0.006,0.024,0.000,6.21,5.89,0.027,3.199,0.031,0.031
2006,ATL,12,5310,331.9,2939,183.7,2371,148.2,292,18.3,20,287,134,133,20,79,220,35.9,8,20,40,96,877,32,222,416,53.4,2371,148.2,6.45,55,21,15,47,311,75.2,1,537,2939,5.5,183.7,90,9,16,5,32,222,2682,12.1,167.6,55,21,16,5,15,68,1542,22.7,0,51,37,288,7.8,0,41,13,23,31,31,100,23,32,71.9,51,100,25,76,3199,42.1,65,25,32.9,6,7.9,2,25,279,11.2,38.4,14,990,800,190,37,19,0,12,257,60,1,75,6,12,13,25,14,5,19,6,22,5325,332.8,1657,103.6,3668,229.3,328,20.5,23,313,97,183,33,87,207,42,4,10,40,99,799,29,321,515,62.3,3668,229.3,7.58,89,20,12,37,235,88.8,9,442,1657,3.7,103.6,35,14,22,12,29,321,3903,12.2,243.9,89,20,22,12,3,53,1093,20.6,0,59,25,279,11.2,0,65,21,16,37,37,100,23,29,79.3,54,106,21,77,3378,43.9,58,26,33.8,6,7.8,0,37,288,7.8,40.1,25,1003,838,165,47,14,6,15,219,99,2,69,463,5.12,7,8,11,4,552,6.64,0.036,0.023,0.020,0.028,0.040,0.052,0.31,0.55,0.024,2,0.002,0.018,0.002,5.47,5.57,0.024,2.330,0.029,0.030
2006,DAL,5,5772,360.8,1936,121,3836,239.8,425,26.6,2,336,107,197,32,100,205,48.8,9,19,47.4,100,939,5,310,506,61.3,3836,239.8,8.04,56,26,21,37,231,86.5,13,472,1936,4.1,121,77,21,14,6,6,310,4067,13.1,254.2,56,26,14,6,8,64,1493,23.3,0,41,40,335,8.4,1,56,17,14,49,49,100,20,28,71.4,50,109,1,56,2697,48.2,75,22,39.3,10,17.9,0,31,334,10.8,42.2,19,899,753,146,34,21,0,18,234,41,3,96,13,17,13,30,20,6,26,4,13,5165,322.8,1659,103.7,3506,219.1,350,21.9,15,294,88,179,27,93,212,43.9,8,16,50,93,895,24,301,511,58.9,3506,219.1,7.3,87,25,18,34,223,83.2,10,429,1659,3.9,103.7,38,12,18,10,25,301,3729,12.4,233.1,87,25,18,10,2,80,1571,19.6,1,100,31,334,10.8,0,45,12,14,38,38,100,22,25,88,48,104,12,72,3100,43.1,60,14,19.4,6,8.3,0,40,335,8.4,38.4,20,952,795,157,37,12,1,21,334,102,2,79,543,7.06,9,9,4,-5,545,6.43,0.042,0.035,0.017,0.024,0.007,0.045,0.43,0.56,0.027,2,0.002,0.024,0.006,6.07,5.80,0.032,3.219,0.034,0.030
2006,WAS,13,5243,327.7,2216,138.5,3027,189.2,307,19.2,16,295,123,150,22,79,211,37.4,6,13,46.2,106,951,21,274,470,58.3,3027,189.2,6.75,74,19,10,19,147,83.4,4,490,2216,4.5,138.5,38,13,19,7,23,274,3174,11.6,198.4,74,19,19,7,19,73,1631,22.3,1,100,39,342,8.8,1,87,11,27,31,31,100,22,30,73.3,52,97,20,81,3471,42.9,60,27,33.3,7,8.6,1,45,319,7.1,38.9,32,1062,836,226,19,12,3,6,25,25,0,82,20,6,6,12,9,6,15,-3,31,5688,355.5,2197,137.3,3491,218.2,376,23.5,19,301,104,169,28,97,222,43.7,6,9,66.7,94,856,23,289,486,59.5,3491,218.2,7.38,84,30,6,19,95,97.8,27,492,2197,4.5,137.3,69,9,11,4,19,289,3586,12.4,224.1,84,30,11,4,4,67,1396,20.8,0,44,45,319,7.1,0,33,12,26,36,36,100,30,34,88.2,51,126,13,77,3316,43.1,70,19,24.7,11,14.3,2,39,342,8.8,38.6,3,1041,825,216,19,12,1,10,272,84,2,79,489,6.19,5,10,1,-4,505,6.91,0.021,0.012,0.024,0.014,0.029,0.032,0.37,0.36,0.015,7,0.009,0.026,0.002,6.07,5.41,0.028,3.348,0.023,0.030
2006,NYG,14,5214,325.9,2156,134.8,3058,191.1,355,22.2,12,304,120,163,21,77,203,37.9,7,15,46.7,101,881,19,301,523,57.6,3058,191.1,6.2,55,24,18,25,186,76.8,7,455,2156,4.7,134.8,55,14,18,7,21,301,3244,10.8,202.8,55,24,18,7,30,70,1407,20.1,0,51,33,288,8.7,0,38,15,16,38,38,100,23,27,85.2,47,107,32,77,3098,40.2,54,27,35.1,3,3.9,0,33,191,5.8,37.8,23,1081,870,211,32,17,0,17,305,96,2,97,18,16,10,26,18,10,28,-2,25,5479,342.4,1830,114.4,3649,228.1,362,22.6,25,314,106,189,19,97,226,42.9,9,24,37.5,97,771,28,333,567,58.7,3649,228.1,6.76,53,21,17,32,181,79,14,458,1830,4,114.4,90,19,21,11,28,333,3830,11.5,239.4,53,21,21,11,17,65,1455,22.4,0,64,33,191,5.8,0,23,13,16,40,40,100,22,29,75.9,49,106,5,69,2892,41.9,59,18,26.1,8,11.6,0,33,288,8.7,37.7,6,1046,823,223,25,16,0,18,216,37,1,80,548,5.58,8,11,8,0,599,6.09,0.034,0.030,0.023,0.026,0.027,0.049,0.39,0.52,0.021,2,0.003,0.024,0.003,6.11,5.77,0.018,3.233,0.030,0.029
2006,KC,16,5143,321.4,2143,133.9,3000,187.5,331,20.7,11,310,105,184,21,89,219,40.6,9,15,60,76,577,22,272,450,60.4,3000,187.5,7.21,78,18,12,41,243,84.7,9,513,2143,4.2,133.9,47,17,20,10,22,272,3243,11.9,202.7,78,18,20,10,24,64,1404,21.9,0,60,33,264,8,1,60,7,16,35,36,97.2,24,31,77.4,53,107,12,72,3178,44.1,72,24,33.3,5,6.9,0,32,254,7.9,40.6,23,984,848,136,32,23,2,15,124,30,0,64,6,14,15,29,10,13,23,6,16,5262,328.9,1928,120.5,3334,208.4,315,19.7,16,298,109,171,18,83,212,39.2,8,13,61.5,85,709,18,314,506,62.1,3334,208.4,6.96,87,18,15,32,190,82.3,18,461,1928,4.2,120.5,85,14,22,12,16,314,3524,11.2,220.3,87,18,22,12,23,71,1646,23.2,0,58,32,254,7.9,0,50,19,19,33,33,100,26,32,81.3,53,111,6,73,3063,42,61,23,31.5,11,15.1,2,33,264,8,38.3,21,1011,865,146,41,16,1,12,146,49,1,80,491,6.11,9,10,16,7,538,6.20,0.027,0.030,0.024,0.027,0.027,0.028,0.50,0.55,0.029,4,0.005,0.027,-0.001,7.07,6.26,0.020,3.586,0.020,0.029
2006,SS,19,4977,311.1,1923,120.2,3054,190.9,335,20.9,9,312,112,167,33,85,224,37.9,2,8,25,94,700,20,292,512,57,3054,190.9,6.58,72,26,22,49,315,76,14,484,1923,4,120.2,37,8,19,12,18,292,3369,11.5,210.6,72,26,19,12,18,69,1548,22.4,0,50,49,424,8.7,1,90,16,13,36,36,100,25,31,80.6,54,111,9,86,3827,44.5,72,26,30.2,15,17.4,0,39,343,8.8,40.5,6,1069,847,222,41,18,2,12,124,37,1,79,28,12,12,24,22,11,33,-9,19,5285,330.3,2029,126.8,3256,203.5,341,21.3,11,277,102,160,15,80,219,36.5,6,12,50,118,950,16,299,504,59.3,3256,203.5,7.02,71,23,12,41,282,86.1,22,441,2029,4.6,126.8,95,12,22,10,17,299,3538,11.8,221.1,71,23,22,10,27,61,1499,24.6,0,51,39,343,8.8,0,40,12,15,36,36,100,23,33,69.7,46,105,9,88,3773,42.9,61,25,28.4,5,5.7,0,49,424,8.7,38.1,27,1118,904,214,49,18,3,22,141,39,1,88,561,5.44,9,13,7,-2,545,5.97,0.043,0.024,0.023,0.028,0.022,0.031,0.63,0.45,0.023,1,0.001,0.021,0.000,6.90,5.73,0.016,3.561,0.021,0.028
2006,SF,26,4857,303.6,2172,135.8,2685,167.8,298,18.6,29,243,97,132,14,72,209,34.5,6,11,54.5,93,818,29,257,444,57.9,2685,167.8,6.51,75,16,16,36,205,74.4,6,438,2172,5,135.8,72,12,19,13,29,257,2890,11.2,180.6,75,16,19,13,4,79,1907,24.1,0,64,28,237,8.5,0,60,19,8,29,29,100,29,35,82.9,51,116,6,81,3625,44.8,66,22,27.2,9,11.1,0,35,462,13.2,39,19,1023,843,180,34,17,1,14,178,43,1,65,26,12,12,24,15,16,31,-7,26,5507,344.2,1936,121,3571,223.2,412,25.8,29,326,107,189,30,96,216,44.4,7,14,50,87,703,26,331,518,63.9,3571,223.2,7.37,74,25,14,34,246,90.9,19,473,1936,4.1,121,71,18,19,12,27,331,3817,11.5,238.6,74,25,19,12,8,65,1373,21.1,0,47,35,462,13.2,1,60,19,32,46,46,100,30,32,93.8,51,136,11,65,2794,43,65,23,35.4,7,10.8,1,28,237,8.5,39.3,18,939,752,187,36,22,1,16,213,70,1,65,480,5.59,7,4,10,3,552,6.47,0.036,0.027,0.026,0.023,0.040,0.045,0.68,0.63,0.020,-3,-0.004,0.015,0.010,4.34,7.33,0.037,3.038,0.054,0.028
2006,PIT,7,5725,357.8,1992,124.5,3733,233.3,353,22.1,6,327,100,201,26,93,217,42.9,10,21,47.6,69,611,9,312,523,59.7,3733,233.3,7.7,87,23,23,49,293,80.2,10,469,1992,4.2,124.5,76,16,19,11,8,312,4026,12.9,251.6,87,23,19,11,21,55,1214,22.1,0,76,34,285,8.4,1,65,22,22,41,41,100,20,27,74.1,50,101,29,65,2687,41.3,56,11,16.9,4,6.2,0,38,219,5.8,38,11,1030,791,239,39,13,1,20,272,49,2,84,25,20,9,29,22,13,35,-6,9,4805,300.3,1412,88.3,3393,212.1,315,19.7,9,269,72,176,21,86,219,39.3,6,12,50,104,862,20,319,529,60.3,3393,212.1,6.84,66,21,20,39,226,78.3,3,408,1412,3.5,88.3,72,9,15,9,21,319,3619,11.3,226.2,66,21,15,9,18,70,1570,22.4,1,92,38,219,5.8,0,47,10,9,36,36,100,21,27,77.8,42,99,24,85,3769,44.3,67,31,36.5,11,12.9,1,34,285,8.4,41,27,1056,821,235,49,21,2,23,441,100,3,87,572,6.53,8,11,4,-4,568,5.97,0.044,0.038,0.023,0.020,0.010,0.040,0.58,0.60,0.017,-2,-0.002,0.027,0.005,7.12,5.32,0.021,3.291,0.037,0.027
